Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Quarter,Week,Day,Day_Name,Season,Anomaly,Z_Score,Cluster
8524,CA-2018-133074,2018-09-21,2018-09-25,Standard Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94109.0,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,2018,9,September,3,38,21,Friday,Autumn,Normal,-0.27913103127441447,2
8525,CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376,2018,3,March,1,11,16,Friday,Spring,Normal,-0.2974579308247686,1
8526,CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,2018,3,March,1,11,16,Friday,Spring,Normal,-0.2864656211676074,1
8527,CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193,2018,3,March,1,11,16,Friday,Spring,Normal,-0.3599886609781582,1
8528,CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984,2018,3,March,1,11,16,Friday,Spring,Normal,-0.11296331194481914,1
8529,CA-2018-161172,2018-03-16,2018-03-16,Same Day,SP-20920,Susan Pistek,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224,2018,3,March,1,11,16,Friday,Spring,Normal,-0.28174186440436744,1
8530,CA-2018-137624,2018-11-10,2018-11-17,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Los Angeles,California,90008.0,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424,2018,11,November,4,45,10,Saturday,Autumn,Normal,0.017003833595135576,2
8531,CA-2017-156748,2017-11-30,2017-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,2017,11,November,4,48,30,Thursday,Autumn,Normal,-0.31503796613012397,1
8532,CA-2017-156748,2017-11-30,2017-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2017,11,November,4,48,30,Thursday,Autumn,Normal,-0.3463168960488754,1
8533,CA-2017-156748,2017-11-30,2017-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,2017,11,November,4,48,30,Thursday,Autumn,Normal,0.4246448918974916,1
8534,CA-2017-156748,2017-11-30,2017-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,48227.0,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,2017,11,November,4,48,30,Thursday,Autumn,Normal,0.25406301337630105,1
8535,CA-2016-169677,2016-01-13,2016-01-15,Second Class,KS-16300,Karen Seio,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2016,1,January,1,2,13,Wednesday,Winter,Normal,-0.35260459930805294,1
8536,US-2015-163146,2015-05-16,2015-05-20,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Francisco,California,94122.0,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4,2015,5,May,2,20,16,Saturday,Spring,Normal,-0.27826926483787745,2
8537,CA-2016-157343,2016-06-07,2016-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312,2016,6,June,2,23,7,Tuesday,Summer,Normal,-0.33905252416162246,1
8538,CA-2016-157343,2016-06-07,2016-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,25.92,2016,6,June,2,23,7,Tuesday,Summer,Normal,-0.3269111925890786,1
8539,CA-2016-157343,2016-06-07,2016-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,2016,6,June,2,23,7,Tuesday,Summer,Normal,-0.3554835375515952,1
8540,CA-2018-147354,2018-03-09,2018-03-13,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008.0,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2018,3,March,1,10,9,Friday,Spring,Normal,0.39771309489193807,2
8541,CA-2018-147354,2018-03-09,2018-03-13,Standard Class,KB-16315,Karl Braun,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,2018,3,March,1,10,9,Friday,Spring,Normal,-0.3190595428339634,2
8542,CA-2016-157287,2016-12-22,2016-12-23,First Class,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568,2016,12,December,4,51,22,Thursday,Winter,Normal,-0.31470602646568013,1
8543,CA-2016-157287,2016-12-22,2016-12-23,First Class,HR-14830,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.625,2016,12,December,4,51,22,Thursday,Winter,Normal,0.3061759448302207,1
8544,CA-2015-137575,2015-08-06,2015-08-11,Standard Class,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2015,8,August,3,32,6,Thursday,Summer,Normal,-0.049135144545309976,1
8545,CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907.0,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,2017,3,March,1,13,27,Monday,Spring,Normal,-0.33597569881043104,1
8546,CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907.0,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,2017,3,March,1,13,27,Monday,Spring,Normal,-0.30456909978997043,1
8547,CA-2017-119074,2017-03-27,2017-03-31,Standard Class,DS-13180,David Smith,Corporate,United States,Columbus,Georgia,31907.0,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2017,3,March,1,13,27,Monday,Spring,Normal,-0.3163465744226432,1
8548,CA-2016-149566,2016-12-05,2016-12-10,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,2016,12,December,4,49,5,Monday,Winter,Normal,-0.30603729445962613,2
8549,CA-2016-149566,2016-12-05,2016-12-10,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,12.6,2016,12,December,4,49,5,Monday,Winter,Normal,-0.3481680980236586,2
8550,CA-2016-126186,2016-09-11,2016-09-12,First Class,GB-14530,George Bell,Corporate,United States,Aurora,Colorado,80013.0,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,2016,9,September,3,36,11,Sunday,Autumn,Normal,-0.3289538982164256,2
8551,CA-2016-121132,2016-07-17,2016-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041.0,Central,OFF-LA-10002368,Office Supplies,Labels,Avery 479,6.264,2016,7,July,3,28,17,Sunday,Summer,Normal,-0.3582794908790264,2
8552,CA-2016-121132,2016-07-17,2016-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Houston,Texas,77041.0,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432,2016,7,July,3,28,17,Sunday,Summer,Normal,-0.3452444755945182,2
8553,CA-2015-140473,2015-05-30,2015-06-03,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,2015,5,May,2,22,30,Saturday,Spring,Normal,0.7807076331093351,2
8554,US-2018-102904,2018-11-13,2018-11-20,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,35601.0,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,2018,11,November,4,46,13,Tuesday,Autumn,Normal,0.014603654483002784,1
8555,CA-2017-102092,2017-12-09,2017-12-11,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,2017,12,December,4,49,9,Saturday,Winter,Anomaly,1.3183286038618167,1
8556,CA-2016-117884,2016-03-22,2016-03-22,Same Day,DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317.0,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.944,2016,3,March,1,12,22,Tuesday,Spring,Normal,0.3465816196574078,1
8557,CA-2016-117884,2016-03-22,2016-03-22,Same Day,DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317.0,South,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.408,2016,3,March,1,12,22,Tuesday,Spring,Normal,-0.12824530341940912,1
8558,CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.576,2017,12,December,4,51,23,Saturday,Winter,Normal,0.3555695244177347,2
8559,CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,2017,12,December,4,51,23,Saturday,Winter,Normal,-0.29588760087374555,2
8560,CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,2017,12,December,4,51,23,Saturday,Winter,Normal,0.09114128095766179,2
8561,CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,2017,12,December,4,51,23,Saturday,Winter,Normal,-0.15781346737525737,2
8562,CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2017,12,December,4,51,23,Saturday,Winter,Normal,-0.3645608106831185,2
8563,CA-2017-123540,2017-04-02,2017-04-06,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,2017,4,April,2,13,2,Sunday,Spring,Anomaly,1.9535462194158884,1
8564,US-2018-108315,2018-04-30,2018-05-04,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771.0,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842,2018,4,April,2,18,30,Monday,Spring,Normal,-0.36054880916190724,1
8565,US-2018-108315,2018-04-30,2018-05-04,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771.0,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704,2018,4,April,2,18,30,Monday,Spring,Normal,-0.016062463747544456,1
8566,CA-2017-134110,2017-11-17,2017-11-18,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056.0,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.176,2017,11,November,4,46,17,Friday,Autumn,Normal,-0.2610722368376497,2
8567,CA-2017-134110,2017-11-17,2017-11-18,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75056.0,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,2017,11,November,4,46,17,Friday,Autumn,Normal,-0.34396778457742627,2
8568,US-2017-136581,2017-11-10,2017-11-12,First Class,SV-20365,Seth Vernon,Consumer,United States,Troy,Ohio,45373.0,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104,2017,11,November,4,45,10,Friday,Autumn,Normal,-0.31863823479832315,1
8569,CA-2017-162390,2017-12-06,2017-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,2017,12,December,4,49,6,Wednesday,Winter,Anomaly,1.1777074717842302,1
8570,CA-2017-162390,2017-12-06,2017-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352,2017,12,December,4,49,6,Wednesday,Winter,Normal,-0.013432480252335162,1
8571,CA-2017-162390,2017-12-06,2017-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.984,2017,12,December,4,49,6,Wednesday,Winter,Normal,0.39771309489193807,1
8572,CA-2017-162222,2017-04-03,2017-04-03,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081.0,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272,2017,4,April,2,14,3,Monday,Spring,Normal,-0.35188326888339605,2
8573,CA-2015-121629,2015-11-28,2015-12-02,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041.0,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,2015,11,November,4,48,28,Saturday,Autumn,Anomaly,1.2257525464849408,2
8574,CA-2016-164623,2016-10-20,2016-10-22,First Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2016,10,October,4,42,20,Thursday,Autumn,Normal,-0.3290815673181348,1
8575,CA-2015-159849,2015-09-19,2015-09-19,Same Day,JK-15640,Jim Kriz,Home Office,United States,San Francisco,California,94110.0,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,2015,9,September,3,38,19,Saturday,Autumn,Normal,-0.35922743395921714,2
8576,CA-2018-101273,2018-08-27,2018-08-30,Second Class,ST-20530,Shui Tom,Consumer,United States,Port Saint Lucie,Florida,34952.0,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.336,2018,8,August,3,35,27,Monday,Summer,Normal,-0.34539767851656916,1
8577,CA-2018-106747,2018-07-03,2018-07-04,First Class,TS-21505,Tony Sayre,Consumer,United States,Concord,New Hampshire,3301.0,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,2018,7,July,3,27,3,Tuesday,Summer,Normal,-0.20501911773223008,1
8578,CA-2018-146164,2018-12-22,2018-12-26,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901.0,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2018,12,December,4,51,22,Saturday,Winter,Normal,0.6012431768367277,2
8579,CA-2018-146164,2018-12-22,2018-12-26,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2018,12,December,4,51,22,Saturday,Winter,Normal,-0.3185488664271267,2
8580,CA-2017-111605,2017-12-27,2018-01-02,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61,2017,12,December,4,52,27,Wednesday,Winter,Normal,-0.3641107770995936,1
8581,CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666.0,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332,2015,5,May,2,21,20,Wednesday,Spring,Normal,-0.35178751705711414,2
8582,CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666.0,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368,2015,5,May,2,21,20,Wednesday,Spring,Normal,-0.351730065961345,2
8583,CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666.0,Central,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784,2015,5,May,2,21,20,Wednesday,Spring,Normal,-0.33510754891880856,2
8584,CA-2015-130673,2015-05-20,2015-05-22,Second Class,MC-17590,Matt Collister,Corporate,United States,San Marcos,Texas,78666.0,Central,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,2015,5,May,2,21,20,Wednesday,Spring,Normal,-0.2614169434122645,2
8585,CA-2015-104808,2015-02-04,2015-02-08,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2015,2,February,1,6,4,Wednesday,Winter,Normal,-0.34075052321435473,2
8586,US-2018-132927,2018-12-09,2018-12-15,Standard Class,RD-19720,Roger Demir,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,2018,12,December,4,49,9,Sunday,Winter,Normal,-0.3505810440459623,1
8587,CA-2018-162015,2018-07-11,2018-07-18,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,2018,7,July,3,28,11,Wednesday,Summer,Anomaly,1.6863188309008414,2
8588,CA-2018-162015,2018-07-11,2018-07-18,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,2018,7,July,3,28,11,Wednesday,Summer,Normal,-0.1000112815764219,2
8589,CA-2016-138492,2016-05-15,2016-05-22,Standard Class,FC-14335,Fred Chung,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.968,2016,5,May,2,19,15,Sunday,Spring,Normal,-0.2853421330725665,1
8590,CA-2018-145338,2018-01-29,2018-02-01,First Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768,2018,1,January,1,5,29,Monday,Winter,Normal,-0.36066690308098825,1
8591,CA-2018-126676,2018-09-29,2018-10-01,First Class,FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,11550.0,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,2018,9,September,3,39,29,Saturday,Autumn,Normal,-0.35554098864736433,1
8592,CA-2018-101700,2018-04-23,2018-04-26,First Class,SO-20335,Sean O'Donnell,Consumer,United States,Greeley,Colorado,80634.0,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,18.688,2018,4,April,2,17,23,Monday,Spring,Normal,-0.3384524793835893,2
